sentence,sentence_preprocessed,sentence_length,word_freq,high_low_freq,word_level,long_word_count,is_complete_sentence,is_complete_context,is_blacklist,is_greylist
吃飽飯，爸爸就把這段有趣的話錄下來，那卷錄音帶就成了我最美好的回憶。,吃 飽 飯 爸爸 就 把 這 段 有趣 的 話 錄下來 那 卷 錄音帶 就 成 了 我 最 美好 的 回憶,23,吃(141660) 飽(4154) 飯(16473) 爸爸(43983) 就(1737544) 把(617773) 這(2114032) 段(95980) 有趣(26804) 的(16029838) 話(148020) 錄下來(310) 那(754138) 卷(23919) 錄音帶(2099) 就(1737544) 成(76470) 了(3199291) 我(3033032) 最(421680) 美好(17327) 的(16029838) 回憶(17740),{'High': 23},"{'第1級': 10, '第1*級': 3, '第2級': 1, '第4級': 1, '第3級': 1, 'Unknown': 2, '第5級': 3, '第4*級': 2}",2,Y,N,N,N
現在看著弟妹的一舉一動，也讓我回想起童年時候的可愛情趣。,現在 看 著 弟妹 的 一舉一動 也 讓 我 回想起 童年 時候 的 可愛 情趣,15,現在(218744) 看(444691) 著(1004687) 弟妹(989) 的(16029838) 一舉一動(1577) 也(1590760) 讓(526314) 我(3033032) 回想起(2109) 童年(10874) 時候(199970) 的(16029838) 可愛(12593) 情趣(1623),{'High': 15},"{'第1級': 6, 'Unknown': 3, '第4*級': 2, '第6級': 2, '第2級': 2}",2,Y,N,N,N
從幼稚到懂事，我學會了許多娛樂，其中，我最喜歡唱歌，因為唱歌能讓我化悲傷為快樂，從快樂到更快樂。,從 幼稚 到 懂事 我 學會 了 許多 娛樂 其中 我 最 喜歡 唱歌 因為 唱歌 能 讓 我 化 悲傷 為 快樂 從 快樂 到 更 快樂,28,從(496546) 幼稚(2298) 到(546906) 懂事(1822) 我(3033032) 學會(25720) 了(3199291) 許多(159791) 娛樂(8783) 其中(95627) 我(3033032) 最(421680) 喜歡(113753) 唱歌(5901) 因為(425061) 唱歌(5901) 能(582260) 讓(526314) 我(3033032) 化(4203) 悲傷(9716) 為(761341) 快樂(45366) 從(496546) 快樂(45366) 到(546906) 更(361676) 快樂(45366),{'High': 28},"{'第1*級': 10, '第5級': 4, '第1級': 6, '第4*級': 1, 'Unknown': 4, '第3*級': 2, '第2級': 1}",0,Y,Y,N,N
希望每個人都能時時唱歌，永遠快樂。,希望 每 個 人 都 能 時時 唱歌 永遠 快樂,10,希望(119975) 每(333357) 個(2296574) 人(1550512) 都(1125846) 能(582260) 時時(5039) 唱歌(5901) 永遠(45362) 快樂(45366),{'High': 10},"{'第2級': 1, '第1*級': 4, '第1級': 3, 'Unknown': 1, '第4級': 1}",0,Y,N,N,N
下廚記.福林國小四年三班劉姿麟.咕嚕！,下廚記 福林 國小 四年三班 劉姿麟 咕嚕,6,下廚記(Unknown) 福林(89) 國小(4760) 四年三班(1) 劉姿麟(Unknown) 咕嚕(1420),"{'Low': 4, 'High': 2}","{'Unknown': 5, '第3*級': 1}",3,N,N,N,Y
咕嚕！,咕嚕,1,咕嚕(1420),{'High': 1},{'Unknown': 1},0,N,N,N,N
肚子又餓了，一想到平日早出晚歸的父母，我已經有自知之明，因為今晚，我又要當非洲難民了！,肚子 又 餓 了 一 想到 平日 早出晚歸 的 父母 我 已經 有 自知之明 因為 今晚 我 又 要 當 非洲 難民 了,23,肚子(13504) 又(535555) 餓(8457) 了(3199291) 一(3701681) 想到(48955) 平日(6274) 早出晚歸(223) 的(16029838) 父母(78215) 我(3033032) 已經(245160) 有(2217079) 自知之明(644) 因為(425061) 今晚(7367) 我(3033032) 又(535555) 要(851264) 當(294625) 非洲(8706) 難民(2094) 了(3199291),{'High': 23},"{'第2*級': 1, '第1*級': 4, 'Unknown': 6, '第1級': 6, '第4級': 1, '第3級': 1, '第2級': 1, '第7級': 1, '第3*級': 1, '第6級': 1}",2,Y,Y,N,N
做好心理準備的我，雖知自己要下廚，還是望穿秋水的等待，想看看有沒有一絲希望。,做好 心理 準備 的 我 雖 知 自己 要 下廚 還 是 望穿秋水 的 等待 想 看看 有 沒 有 一 絲 希望,23,做好(11572) 心理(59538) 準備(64901) 的(16029838) 我(3033032) 雖(48164) 知(108500) 自己(744739) 要(851264) 下廚(539) 還(625086) 是(4642407) 望穿秋水(27) 的(16029838) 等待(21141) 想(449884) 看看(46250) 有(2217079) 沒(306167) 有(2217079) 一(3701681) 絲(15185) 希望(119975),"{'High': 22, 'Low': 1}","{'Unknown': 5, '第5級': 1, '第2級': 3, '第1級': 10, '第1*級': 1, '第7級': 1, '第4*級': 2}",1,Y,Y,N,N
望啊！,望 啊,2,望(32727) 啊(135484),{'High': 2},"{'Unknown': 1, '第2級': 1}",0,Y,N,N,N
望啊！,望 啊,2,望(32727) 啊(135484),{'High': 2},"{'Unknown': 1, '第2級': 1}",0,Y,N,N,N
等啊等，望不見父母他二人，七點多了，我絕望的走進廚房，看著一望無際的用具和作料，不知從何煮起，只好拿個蛋和紅蘿蔔一起下鍋。,等 啊 等 望 不 見 父母 他 二 人 七點 多 了 我 絕望 的 走進 廚房 看 著 一望無際 的 用具 和 作料 不 知 從 何 煮 起 只好 拿 個 蛋 和 紅蘿蔔 一起 下鍋,39,等(327380) 啊(135484) 等(327380) 望(32727) 不(2282521) 見(179113) 父母(78215) 他(2487930) 二(152494) 人(1550512) 七點(2552) 多(318992) 了(3199291) 我(3033032) 絕望(8699) 的(16029838) 走進(19683) 廚房(15565) 看(444691) 著(1004687) 一望無際(673) 的(16029838) 用具(1830) 和(1338337) 作料(153) 不(2282521) 知(108500) 從(496546) 何(46992) 煮(12889) 起(96746) 只好(29170) 拿(69263) 個(2296574) 蛋(9449) 和(1338337) 紅蘿蔔(979) 一起(79297) 下鍋(410),{'High': 39},"{'第3*級': 3, '第2級': 1, 'Unknown': 13, '第1級': 12, '第1*級': 3, '第3級': 3, '第5級': 1, '第7級': 1, '第4*級': 1, '第4級': 1}",2,Y,Y,N,N
忽然一聲電話鈴響起：喂！,忽然 一 聲 電話鈴 響起 喂,6,忽然(22293) 一(3701681) 聲(54182) 電話鈴(563) 響起(6592) 喂(7690),{'High': 6},"{'第4級': 1, '第1級': 1, 'Unknown': 3, '第2*級': 1}",1,Y,N,N,N
是君君啊！,是 君君 啊,3,是(4642407) 君君(51) 啊(135484),"{'High': 2, 'Low': 1}","{'第1級': 1, 'Unknown': 1, '第2級': 1}",0,N,N,N,Y
我們談得正高興，突然，咳！,我們 談 得 正 高興 突然 咳,7,我們(979260) 談(44043) 得(573721) 正(179334) 高興(38552) 突然(69636) 咳(2510),{'High': 7},"{'第1級': 1, '第3*級': 3, 'Unknown': 1, '第2級': 1, '第4級': 1}",0,Y,N,N,N
咳！,咳,1,咳(2510),{'High': 1},{'第3*級': 1},0,Y,N,N,N
一陣嗆鼻的煙味從廚房傳來，連鄰家的狗也摀住鼻子咳嗽。,一 陣 嗆鼻 的 煙味 從 廚房 傳來 連 鄰家 的 狗 也 摀住 鼻子 咳嗽,16,一(3701681) 陣(26383) 嗆鼻(58) 的(16029838) 煙味(276) 從(496546) 廚房(15565) 傳來(15524) 連(91153) 鄰家(540) 的(16029838) 狗(36436) 也(1590760) 摀住(647) 鼻子(12535) 咳嗽(3292),"{'High': 15, 'Low': 1}","{'第1級': 4, '第4級': 1, 'Unknown': 4, '第1*級': 2, '第3級': 1, '第4*級': 1, '第3*級': 2, '第2級': 1}",0,Y,Y,N,N
我一想，糟了！,我 一 想 糟 了,5,我(3033032) 一(3701681) 想(449884) 糟(11896) 了(3199291),{'High': 5},"{'第1級': 3, '第4*級': 1, 'Unknown': 1}",0,Y,N,N,N
一聲喊叫傳之千里，許多人都打開窗子杏眼圓睜的瞪著我。,一 聲 喊叫 傳 之 千 里 許多 人 都 打開 窗子 杏眼 圓 睜 的 瞪 著 我,19,一(3701681) 聲(54182) 喊叫(1994) 傳(17862) 之(875481) 千(19677) 里(23230) 許多(159791) 人(1550512) 都(1125846) 打開(33125) 窗子(2721) 杏眼(77) 圓(14376) 睜(3362) 的(16029838) 瞪(8739) 著(1004687) 我(3033032),"{'High': 18, 'Low': 1}","{'第1級': 6, 'Unknown': 6, '第3*級': 3, '第5級': 2, '第6級': 1, '第2*級': 1}",0,Y,N,N,N
哦！,哦,1,哦(13622),{'High': 1},{'第4級': 1},0,N,N,N,N
沒事！,沒 事,2,沒(306167) 事(385949),{'High': 2},"{'第1級': 1, '第1*級': 1}",0,Y,N,N,N
沒事！,沒 事,2,沒(306167) 事(385949),{'High': 2},"{'第1級': 1, '第1*級': 1}",0,Y,N,N,N
我連忙解釋。,我 連忙 解釋,3,我(3033032) 連忙(7152) 解釋(59761),{'High': 3},"{'第1級': 1, '第5級': 1, '第4級': 1}",0,Y,N,N,N
才怪！,才 怪,2,才(394539) 怪(20561),{'High': 2},"{'第2級': 1, '第4級': 1}",0,Y,N,N,N
菜早就焦了，晚餐都成泡影了。,菜 早 就 焦 了 晚餐 都 成 泡影 了,10,菜(17883) 早(62038) 就(1737544) 焦(2063) 了(3199291) 晚餐(10044) 都(1125846) 成(76470) 泡影(579) 了(3199291),{'High': 10},"{'第1*級': 2, '第1級': 3, '第6級': 1, 'Unknown': 2, '第4*級': 1, '第7級': 1}",0,Y,N,N,N
我心裡憤怒的抗議。,我 心 裡 憤怒 的 抗議,6,我(3033032) 心(180243) 裡(520435) 憤怒(17989) 的(16029838) 抗議(8382),{'High': 6},"{'第1級': 2, '第2級': 1, '第1*級': 1, '第5級': 2}",0,Y,N,N,N
終於，飯煮好了，菜卻弄焦了，只好將錯就錯，飢不擇食的看著山珍海味，勉強吃了下去，剩下的，我想鄰家小狗連看都不看一眼呢！,終於 飯 煮好 了 菜 卻 弄焦 了 只好 將錯就錯 飢不擇食 的 看 著 山珍海味 勉強 吃 了 下去 剩下 的 我 想 鄰家 小 狗 連 看 都 不 看 一 眼 呢,34,終於(59622) 飯(16473) 煮好(769) 了(3199291) 菜(17883) 卻(333007) 弄焦(Unknown) 了(3199291) 只好(29170) 將錯就錯(129) 飢不擇食(63) 的(16029838) 看(444691) 著(1004687) 山珍海味(454) 勉強(10442) 吃(141660) 了(3199291) 下去(37843) 剩下(16442) 的(16029838) 我(3033032) 想(449884) 鄰家(540) 小(318835) 狗(36436) 連(91153) 看(444691) 都(1125846) 不(2282521) 看(444691) 一(3701681) 眼(71964) 呢(204566),"{'High': 32, 'Low': 2}","{'第4級': 3, '第1*級': 2, 'Unknown': 13, '第3級': 1, '第1級': 10, '第7級': 1, '第5級': 1, '第2級': 1, '第3*級': 2}",3,Y,Y,N,N
叮咚！,叮咚,1,叮咚(203),{'High': 1},{'Unknown': 1},0,N,N,N,N
叮咚！,叮咚,1,叮咚(203),{'High': 1},{'Unknown': 1},0,N,N,N,N
開門一看，是爸媽！,開門 一 看 是 爸 媽,6,開門(5180) 一(3701681) 看(444691) 是(4642407) 爸(16748) 媽(25984),{'High': 6},"{'Unknown': 2, '第1級': 4}",0,Y,N,N,N
我不禁大喊：我的救星終於來了！,我 不禁 大喊 我 的 救星 終於 來 了,9,我(3033032) 不禁(16707) 大喊(7980) 我(3033032) 的(16029838) 救星(602) 終於(59622) 來(742183) 了(3199291),{'High': 9},"{'第1級': 4, '第6級': 1, 'Unknown': 2, '第7級': 1, '第4級': 1}",0,Y,N,N,N
他們看著桌上的飯菜說：你就吃這個？,他們 看 著 桌 上 的 飯菜 說 你 就 吃 這 個,13,他們(716752) 看(444691) 著(1004687) 桌(20146) 上(1233218) 的(16029838) 飯菜(1704) 說(1285247) 你(1414837) 就(1737544) 吃(141660) 這(2114032) 個(2296574),{'High': 13},"{'第1級': 9, 'Unknown': 3, '第1*級': 1}",0,Y,N,N,N
我把菜弄焦了，快煮東西給我吃，我餓死了！,我 把 菜 弄焦 了 快 煮 東西 給 我 吃 我 餓死 了,14,我(3033032) 把(617773) 菜(17883) 弄焦(Unknown) 了(3199291) 快(116207) 煮(12889) 東西(139472) 給(240485) 我(3033032) 吃(141660) 我(3033032) 餓死(2812) 了(3199291),"{'High': 13, 'Low': 1}","{'第1級': 6, '第2級': 1, '第1*級': 2, 'Unknown': 4, '第4級': 1}",0,Y,N,N,N
當我終於吃著美味的飯菜時，心想：我再也不敢多話了！,當 我 終於 吃 著 美味 的 飯菜 時 心想 我 再 也 不 敢 多話 了,17,當(294625) 我(3033032) 終於(59622) 吃(141660) 著(1004687) 美味(4825) 的(16029838) 飯菜(1704) 時(623734) 心想(16689) 我(3033032) 再(326207) 也(1590760) 不(2282521) 敢(65700) 多話(398) 了(3199291),{'High': 17},"{'Unknown': 6, '第1級': 6, '第4級': 1, '第4*級': 1, '第3*級': 1, '第1*級': 1, '第2級': 1}",0,Y,N,N,N
難忘的一件事.彰化市南興國小二年乙班.黃肅貽.有天下午，爸爸出差比較早回家，就帶我們去八卦山上的健康步道玩。,難忘 的 一 件 事 彰化市 南興 國小 二年乙班 黃肅貽 有 天 下午 爸爸 出差 比較 早 回家 就 帶 我們 去 八卦山 上 的 健康 步道 玩,28,難忘(3374) 的(16029838) 一(3701681) 件(139257) 事(385949) 彰化市(247) 南興(27) 國小(4760) 二年乙班(2) 黃肅貽(Unknown) 有(2217079) 天(330413) 下午(20045) 爸爸(43983) 出差(2023) 比較(112212) 早(62038) 回家(35375) 就(1737544) 帶(105786) 我們(979260) 去(479993) 八卦山(140) 上(1233218) 的(16029838) 健康(50041) 步道(2650) 玩(38177),"{'High': 25, 'Low': 3}","{'第4*級': 1, '第1級': 13, '第1*級': 3, 'Unknown': 6, '第3*級': 1, '第5級': 2, '第2級': 2}",4,Y,N,N,Y
我們脫鞋子在石頭上走來走去，一下子高，一下子低，真是有趣呀！,我們 脫 鞋子 在 石頭 上 走來走去 一下子 高 一下子 低 真 是 有趣 呀,15,我們(979260) 脫(5937) 鞋子(7586) 在(3284238) 石頭(17808) 上(1233218) 走來走去(1768) 一下子(10066) 高(128858) 一下子(10066) 低(32663) 真(137497) 是(4642407) 有趣(26804) 呀(47302),{'High': 15},"{'第1級': 4, '第2*級': 1, '第1*級': 4, '第4級': 1, 'Unknown': 1, '第2級': 3, '第3級': 1}",3,Y,N,N,N
可是踏到比較尖的石頭時，腳底好痛，我和媽媽都不太敢走，倒是妹妹一點也不怕，跟著爸爸慢慢走，真是勇敢哪！,可是 踏到 比較 尖 的 石頭 時 腳底 好 痛 我 和 媽媽 都 不 太 敢 走 倒是 妹妹 一點 也 不 怕 跟 著 爸爸 慢慢 走 真 是 勇敢 哪,33,可是(125487) 踏到(111) 比較(112212) 尖(5307) 的(16029838) 石頭(17808) 時(623734) 腳底(2065) 好(448428) 痛(19678) 我(3033032) 和(1338337) 媽媽(70492) 都(1125846) 不(2282521) 太(181732) 敢(65700) 走(128453) 倒是(12415) 妹妹(15695) 一點(90745) 也(1590760) 不(2282521) 怕(46704) 跟(260280) 著(1004687) 爸爸(43983) 慢慢(36056) 走(128453) 真(137497) 是(4642407) 勇敢(10375) 哪(64146),{'High': 33},"{'第1*級': 6, 'Unknown': 7, '第2級': 2, '第4*級': 2, '第1級': 13, '第4級': 2, '第3*級': 1}",0,Y,Y,N,N
我從山上看下去，房子變小了，稻田變窄了。,我 從 山 上 看下去 房子 變小 了 稻田 變窄 了,11,我(3033032) 從(496546) 山(54936) 上(1233218) 看下去(325) 房子(31430) 變小(1074) 了(3199291) 稻田(1050) 變窄(181) 了(3199291),{'High': 11},"{'第1級': 2, '第1*級': 3, 'Unknown': 6}",1,Y,N,N,N
山上的風好涼爽，好舒服，真令人精神百倍，還有蟬唧唧的叫聲，好像在歌唱比賽一樣。,山 上 的 風 好 涼爽 好 舒服 真 令 人 精神百倍 還 有 蟬 唧唧 的 叫聲 好 像 在 歌唱 比賽 一樣,24,山(54936) 上(1233218) 的(16029838) 風(30613) 好(448428) 涼爽(1229) 好(448428) 舒服(15280) 真(137497) 令(128742) 人(1550512) 精神百倍(52) 還(625086) 有(2217079) 蟬(2134) 唧唧(390) 的(16029838) 叫聲(3938) 好(448428) 像(289494) 在(3284238) 歌唱(3396) 比賽(20220) 一樣(188109),"{'High': 23, 'Low': 1}","{'第1*級': 7, '第1級': 5, 'Unknown': 8, '第5級': 2, '第4*級': 1, '第2級': 1}",1,Y,N,N,N
我們一邊走一邊欣賞風景，好漂亮啊！,我們 一邊 走 一邊 欣賞 風景 好 漂亮 啊,9,我們(979260) 一邊(33635) 走(128453) 一邊(33635) 欣賞(17817) 風景(7771) 好(448428) 漂亮(19609) 啊(135484),{'High': 9},"{'第1級': 2, 'Unknown': 3, '第4*級': 1, '第2*級': 1, '第1*級': 1, '第2級': 1}",0,Y,N,N,N
忽然我發現樹幹上有一個奇怪的東西，趕緊叫媽媽來看。,忽然 我 發現 樹幹 上 有 一 個 奇怪 的 東西 趕緊 叫 媽媽 來 看,16,忽然(22293) 我(3033032) 發現(175233) 樹幹(3435) 上(1233218) 有(2217079) 一(3701681) 個(2296574) 奇怪(27442) 的(16029838) 東西(139472) 趕緊(11897) 叫(111645) 媽媽(70492) 來(742183) 看(444691),{'High': 16},"{'第4級': 1, '第1級': 10, '第2級': 2, '第6級': 1, '第4*級': 1, 'Unknown': 1}",0,Y,N,N,N
媽媽說：這是一隻剛從土裡爬出來，還沒有脫殼的蟬。,媽媽 說 這 是 一 隻 剛 從 土 裡 爬出來 還 沒有 脫殼 的 蟬,16,媽媽(70492) 說(1285247) 這(2114032) 是(4642407) 一(3701681) 隻(93136) 剛(55049) 從(496546) 土(10469) 裡(520435) 爬出來(687) 還(625086) 沒有(594280) 脫殼(133) 的(16029838) 蟬(2134),{'High': 16},"{'第1級': 7, '第2級': 2, '第1*級': 2, '第4級': 1, 'Unknown': 4}",1,Y,N,N,N
我才鬆了一口氣。,我 才 鬆 了 一 口 氣,7,我(3033032) 才(394539) 鬆(6747) 了(3199291) 一(3701681) 口(83854) 氣(53111),{'High': 7},"{'第1級': 2, '第2級': 1, '第4級': 1, 'Unknown': 2, '第3級': 1}",0,Y,N,N,N
媽媽還說：我們把牠帶回家觀察，等牠脫完殼再放生。,媽媽 還 說 我們 把 牠 帶回 家 觀察 等 牠 脫完 殼 再 放生,15,媽媽(70492) 還(625086) 說(1285247) 我們(979260) 把(617773) 牠(72229) 帶回(6256) 家(236822) 觀察(44358) 等(327380) 牠(72229) 脫完(8) 殼(4344) 再(326207) 放生(457),"{'High': 14, 'Low': 1}","{'第1級': 4, 'Unknown': 4, '第2級': 1, '第4級': 2, '第5級': 1, '第3*級': 1, '第6級': 1, '第1*級': 1}",0,Y,N,N,N
回到家裡，看牠一動也不動，原本以為已經死了。,回到 家 裡 看 牠 一 動 也 不 動 原本 以為 已經 死 了,15,回到(60084) 家(236822) 裡(520435) 看(444691) 牠(72229) 一(3701681) 動(45936) 也(1590760) 不(2282521) 動(45936) 原本(35765) 以為(58719) 已經(245160) 死(117075) 了(3199291),{'High': 15},"{'第2級': 3, '第1級': 4, '第1*級': 1, 'Unknown': 2, '第4級': 1, '第3*級': 2, '第4*級': 1, '第3級': 1}",0,Y,N,N,N
到了晚上八點多我再去看，牠剛好在脫殼，我高興得又叫又跳，全家都圍在一起，一邊觀察一邊找百科全書研究，媽媽還順便講了一個螳螂捕蟬，黃雀在後的故事給我們聽。,到 了 晚上 八點 多 我 再 去 看 牠 剛好 在 脫殼 我 高興 得 又 叫 又 跳 全 家 都 圍 在一起 一邊 觀察 一邊 找 百科全書 研究 媽媽 還 順便 講 了 一 個 螳螂 捕 蟬 黃雀 在 後 的 故事 給 我們 聽,49,到(546906) 了(3199291) 晚上(42206) 八點(2330) 多(318992) 我(3033032) 再(326207) 去(479993) 看(444691) 牠(72229) 剛好(11296) 在(3284238) 脫殼(133) 我(3033032) 高興(38552) 得(573721) 又(535555) 叫(111645) 又(535555) 跳(21391) 全(178642) 家(236822) 都(1125846) 圍(8035) 在一起(45658) 一邊(33635) 觀察(44358) 一邊(33635) 找(108128) 百科全書(1351) 研究(182500) 媽媽(70492) 還(625086) 順便(5320) 講(70027) 了(3199291) 一(3701681) 個(2296574) 螳螂(1088) 捕(9546) 蟬(2134) 黃雀(223) 在(3284238) 後(422857) 的(16029838) 故事(101316) 給(240485) 我們(979260) 聽(138052),{'High': 49},"{'第1級': 18, 'Unknown': 14, '第1*級': 6, '第4級': 2, '第3*級': 1, '第2級': 4, '第5級': 2, '第7級': 1, '第3級': 1}",2,Y,Y,N,N
看牠從背上開個小洞，再慢慢的掙扎，想鑽出洞來，好辛苦哇！,看 牠 從 背 上 開 個 小 洞 再 慢慢 的 掙扎 想 鑽出 洞 來 好 辛苦 哇,20,看(444691) 牠(72229) 從(496546) 背(24790) 上(1233218) 開(62807) 個(2296574) 小(318835) 洞(18212) 再(326207) 慢慢(36056) 的(16029838) 掙扎(10367) 想(449884) 鑽出(734) 洞(18212) 來(742183) 好(448428) 辛苦(13451) 哇(7634),{'High': 20},"{'Unknown': 5, '第4級': 3, '第1*級': 3, '第1級': 6, '第5級': 1, '第2級': 1, '第3級': 1}",0,Y,N,N,N
爸爸說：這就是金蟬脫殼。,爸爸 說 這 就 是 金蟬脫殼,6,爸爸(43983) 說(1285247) 這(2114032) 就(1737544) 是(4642407) 金蟬脫殼(157),{'High': 6},"{'第1級': 5, 'Unknown': 1}",1,Y,N,N,N
可惜牠的速度太慢，時間已經很晚了，牠才露出頭而已。,可惜 牠 的 速度 太 慢 時間 已經 很 晚 了 牠 才 露出 頭 而已,16,可惜(16141) 牠(72229) 的(16029838) 速度(26646) 太(181732) 慢(14926) 時間(213595) 已經(245160) 很(715675) 晚(24931) 了(3199291) 牠(72229) 才(394539) 露出(17194) 頭(112925) 而已(43005),{'High': 16},"{'第3*級': 2, '第4級': 3, '第1級': 4, '第1*級': 3, '第2級': 2, 'Unknown': 1, '第5級': 1}",0,Y,N,N,N
媽媽想了一個法子，把牠放在大家會經過的地方，半夜誰起來就順便看一下，如果出來要通知大家，可是睡著之後都沒有人起來。,媽媽 想 了 一 個 法子 把 牠 放 在 大家 會 經過 的 地方 半夜 誰 起來 就 順便 看 一下 如果 出來 要 通知 大家 可是 睡著 之後 都 沒有 人 起來,34,媽媽(70492) 想(449884) 了(3199291) 一(3701681) 個(2296574) 法子(1569) 把(617773) 牠(72229) 放(83587) 在(3284238) 大家(109692) 會(1014977) 經過(64617) 的(16029838) 地方(139164) 半夜(5510) 誰(110452) 起來(110738) 就(1737544) 順便(5320) 看(444691) 一下(81077) 如果(322121) 出來(50336) 要(851264) 通知(9047) 大家(109692) 可是(125487) 睡著(7493) 之後(190467) 都(1125846) 沒有(594280) 人(1550512) 起來(110738),{'High': 34},"{'第1級': 13, 'Unknown': 4, '第5級': 1, '第2級': 5, '第4級': 4, '第1*級': 6, '第3*級': 1}",0,Y,Y,N,N
